time_s,value
87.48,1449.88330078125
87.54,1449.88330078125
87.6,1449.88330078125
87.66,1449.88330078125
87.72,1449.88330078125
87.78,1449.88330078125
87.84,1449.88330078125
87.9,1449.88330078125
87.96,1449.88330078125
88.02,1449.88330078125
88.08,1449.88330078125
88.14,1449.88330078125
88.2,1449.88330078125
88.26,1449.88330078125
88.32,1449.88330078125
88.38,1449.88330078125
88.44,1449.88330078125
88.5,1449.88330078125
88.56,1449.88330078125
88.62,1449.88330078125
88.68,1449.88330078125
88.74,1449.88330078125
88.8,1449.88330078125
88.86,1449.88330078125
88.92,1449.88330078125
88.98,1449.88330078125
89.04,1449.88330078125
89.1,1499.01489257812
89.16,1499.01489257812
89.22,1499.01489257812
89.28,1499.01489257812
89.34,1499.01489257812
89.4,1499.01489257812
89.46,1499.01489257812
89.52,1499.01489257812
89.58,1499.01489257812
89.64,1499.01489257812
89.7,1499.01489257812
89.76,1499.01489257812
89.82,1499.01489257812
89.88,1499.01489257812
89.94,1499.01489257812
90,1499.01489257812
90.06,1499.01489257812
90.12,1499.01489257812
90.18,1499.01489257812
90.24,1499.01489257812
90.3,1499.01489257812
90.36,1499.01489257812
90.42,1499.01489257812
90.48,1499.01489257812
90.54,1499.01489257812
90.6,1499.01489257812
90.66,1499.01489257812
90.72,1499.01489257812
90.78,1499.01489257812
90.84,1499.01489257812
90.9,1499.01489257812
90.96,1499.01489257812
91.02,1499.01489257812
91.08,1499.01489257812
91.14,1499.01489257812
91.2,1499.01489257812
91.26,1499.01489257812
91.32,1499.01489257812
91.38,1499.01489257812
91.44,1499.01489257812
91.5,1499.01489257812
91.56,1499.01489257812
91.62,1499.01489257812
91.68,1499.01489257812
91.74,1499.01489257812
91.8,1499.01489257812
91.86,1499.01489257812
91.92,1499.01489257812
91.98,1499.01489257812
